"_time","metric_name:st_generator_mw","Tag"
44:11.2,124.72,1STG-GA03124
30:11.2,124.69,1STG-GA03124
25:11.2,124.47,1STG-GA03124
20:11.2,124.65,1STG-GA03124
19:11.2,124.44,1STG-GA03124
14:11.2,124.69,1STG-GA03124
09:11.2,124.39,1STG-GA03124
04:11.2,124.55,1STG-GA03124
02:11.2,124.27,1STG-GA03124
58:11.2,124.6,1STG-GA03124
52:11.2,124.31,1STG-GA03124
51:11.2,124.55,1STG-GA03124
50:11.2,124.43,1STG-GA03124
42:11.2,124.52,1STG-GA03124
39:11.2,124.48,1STG-GA03124
30:11.2,124.32,1STG-GA03124
19:11.2,124.29,1STG-GA03124
17:11.2,124.14,1STG-GA03124
10:11.2,124.28,1STG-GA03124
02:11.2,124.2,1STG-GA03124
01:11.2,123.95,1STG-GA03124
47:11.2,124.13,1STG-GA03124
35:11.2,124.04,1STG-GA03124
21:11.2,124.01,1STG-GA03124
19:11.2,123.91,1STG-GA03124
14:11.2,123.88,1STG-GA03124
09:11.2,123.76,1STG-GA03124
06:11.2,123.82,1STG-GA03124
00:11.2,123.63,1STG-GA03124
58:11.2,123.79,1STG-GA03124
53:11.2,123.54,1STG-GA03124
41:11.2,123.54,1STG-GA03124
36:11.2,123.45,1STG-GA03124
30:11.2,123.61,1STG-GA03124
19:11.2,123.48,1STG-GA03124
15:11.2,123.6,1STG-GA03124
59:11.2,123.33,1STG-GA03124
52:11.2,123.19,1STG-GA03124
51:11.2,123.44,1STG-GA03124
33:11.2,123.13,1STG-GA03124
19:11.2,123.04,1STG-GA03124
02:11.2,123.13,1STG-GA03124
55:11.2,123.31,1STG-GA03124
45:11.2,123.06,1STG-GA03124
41:11.2,123.09,1STG-GA03124
38:11.2,122.62,1STG-GA03124
37:11.2,122.78,1STG-GA03124
21:11.2,122.52,1STG-GA03124
18:11.2,122.26,1STG-GA03124
16:11.2,122.47,1STG-GA03124
12:11.2,122.4,1STG-GA03124
06:11.2,122.29,1STG-GA03124
59:11.2,122.37,1STG-GA03124
46:11.2,122.24,1STG-GA03124
45:11.2,121.98,1STG-GA03124
44:11.2,122.12,1STG-GA03124
39:11.2,122.37,1STG-GA03124
37:11.2,122.12,1STG-GA03124
17:11.2,122.24,1STG-GA03124
16:11.2,122.46,1STG-GA03124
03:11.2,122.06,1STG-GA03124
02:11.2,121.83,1STG-GA03124
00:11.2,122.11,1STG-GA03124
57:11.2,121.85,1STG-GA03124
49:11.2,122.05,1STG-GA03124
44:11.2,121.95,1STG-GA03124
41:11.2,122.1,1STG-GA03124
40:11.2,121.82,1STG-GA03124
39:11.2,122.06,1STG-GA03124
36:11.2,122.12,1STG-GA03124
34:11.2,122,1STG-GA03124
29:11.2,122.29,1STG-GA03124
25:11.2,122.21,1STG-GA03124
23:11.2,122.35,1STG-GA03124
20:11.2,122.29,1STG-GA03124
19:11.2,122.53,1STG-GA03124
16:11.2,122.28,1STG-GA03124
13:11.2,122.39,1STG-GA03124
04:11.2,122.3,1STG-GA03124
03:11.2,122.52,1STG-GA03124
01:11.2,122.27,1STG-GA03124
57:11.2,122.46,1STG-GA03124
45:11.2,122.39,1STG-GA03124
36:11.2,122.29,1STG-GA03124
11:11.2,122.28,1STG-GA03124
09:11.2,122.48,1STG-GA03124
06:11.2,122.42,1STG-GA03124
59:11.2,122.51,1STG-GA03124
57:11.2,122.19,1STG-GA03124
51:11.2,122.31,1STG-GA03124
47:11.2,122.46,1STG-GA03124
32:11.2,122.4,1STG-GA03124
25:11.2,122.52,1STG-GA03124
18:11.2,122.77,1STG-GA03124
15:11.2,122.66,1STG-GA03124
08:11.2,122.96,1STG-GA03124
03:11.2,123.31,1STG-GA03124
00:11.2,123.08,1STG-GA03124
57:11.2,123.25,1STG-GA03124
52:11.2,122.98,1STG-GA03124
49:11.2,123.14,1STG-GA03124
48:11.2,122.99,1STG-GA03124
43:11.2,123.18,1STG-GA03124
42:11.2,122.94,1STG-GA03124
41:11.2,123.2,1STG-GA03124
40:11.2,123.05,1STG-GA03124
35:11.2,123.12,1STG-GA03124
28:11.2,122.99,1STG-GA03124
23:11.2,122.82,1STG-GA03124
16:11.2,123.13,1STG-GA03124
15:11.2,122.79,1STG-GA03124
09:11.2,122.98,1STG-GA03124
55:11.2,122.74,1STG-GA03124
54:11.2,122.92,1STG-GA03124
47:11.2,122.95,1STG-GA03124
31:11.2,122.98,1STG-GA03124
28:11.2,123.26,1STG-GA03124
26:11.2,123.15,1STG-GA03124
14:11.2,123.17,1STG-GA03124
12:11.2,123.48,1STG-GA03124
06:11.2,123.65,1STG-GA03124
05:11.2,123.43,1STG-GA03124
04:11.2,123.56,1STG-GA03124
58:11.2,123.38,1STG-GA03124
56:11.2,123.56,1STG-GA03124
55:11.2,123.42,1STG-GA03124
48:11.2,123.66,1STG-GA03124
45:11.2,123.55,1STG-GA03124
34:11.2,123.58,1STG-GA03124
32:11.2,123.87,1STG-GA03124
31:11.2,123.63,1STG-GA03124
29:11.2,123.7,1STG-GA03124
28:11.2,123.5,1STG-GA03124
20:11.2,123.65,1STG-GA03124
18:11.2,123.37,1STG-GA03124
17:11.2,123.57,1STG-GA03124
00:11.2,123.82,1STG-GA03124
39:11.2,123.62,1STG-GA03124
37:11.2,123.5,1STG-GA03124
36:11.2,123.63,1STG-GA03124
14:11.2,123.6,1STG-GA03124
12:11.2,123.34,1STG-GA03124
10:11.2,123.53,1STG-GA03124
06:11.2,123.53,1STG-GA03124
00:11.2,123.75,1STG-GA03124
56:11.2,123.54,1STG-GA03124
54:11.2,123.54,1STG-GA03124
42:11.2,123.87,1STG-GA03124
38:11.2,123.86,1STG-GA03124
33:11.2,123.96,1STG-GA03124
29:11.2,123.61,1STG-GA03124
23:11.2,123.83,1STG-GA03124
12:11.2,124.08,1STG-GA03124
08:11.2,123.9,1STG-GA03124
56:11.2,123.81,1STG-GA03124
54:11.2,123.95,1STG-GA03124
44:11.2,123.73,1STG-GA03124
41:11.2,123.94,1STG-GA03124
22:10.2,123.8,1STG-GA03124
09:10.2,124.19,1STG-GA03124
54:10.2,124.4,1STG-GA03124
46:10.2,124.24,1STG-GA03124
44:10.2,124.57,1STG-GA03124
38:10.2,124.18,1STG-GA03124
34:10.2,124.29,1STG-GA03124
29:10.2,124.29,1STG-GA03124
27:10.2,124.67,1STG-GA03124
22:10.2,124.41,1STG-GA03124
19:10.2,124.84,1STG-GA03124
13:10.2,124.7,1STG-GA03124
12:10.2,124.95,1STG-GA03124
06:10.2,124.97,1STG-GA03124
56:10.2,125.61,1STG-GA03124
48:11.2,125.53,1STG-GA03124
45:10.2,125.64,1STG-GA03124
42:10.2,125.59,1STG-GA03124
41:10.2,125.37,1STG-GA03124
39:10.2,125.63,1STG-GA03124
32:10.2,125.49,1STG-GA03124
31:10.2,125.69,1STG-GA03124
22:10.2,125.85,1STG-GA03124
13:10.2,125.88,1STG-GA03124
00:10.2,125.74,1STG-GA03124
57:10.2,126.13,1STG-GA03124
52:10.2,125.79,1STG-GA03124
48:10.2,126.24,1STG-GA03124
42:10.2,126.06,1STG-GA03124
33:10.2,126.04,1STG-GA03124
27:10.2,125.9,1STG-GA03124
23:10.2,126.24,1STG-GA03124
16:10.2,126.01,1STG-GA03124
15:10.2,126.29,1STG-GA03124
13:10.2,126.36,1STG-GA03124
09:10.2,126.08,1STG-GA03124
08:10.2,126.28,1STG-GA03124
02:10.2,126.15,1STG-GA03124
58:10.2,126.41,1STG-GA03124
53:10.2,126.21,1STG-GA03124
52:10.2,126.45,1STG-GA03124
48:10.2,126.35,1STG-GA03124
25:10.2,126.36,1STG-GA03124
24:10.2,126.59,1STG-GA03124
18:10.2,126.59,1STG-GA03124
13:10.2,126.29,1STG-GA03124
08:10.2,126.52,1STG-GA03124
06:10.2,126.25,1STG-GA03124
02:10.2,126.44,1STG-GA03124
49:10.2,126.49,1STG-GA03124
48:10.2,126.22,1STG-GA03124
44:10.2,126.36,1STG-GA03124
35:10.2,126.34,1STG-GA03124
31:10.2,126.57,1STG-GA03124
22:10.2,126.5,1STG-GA03124
16:10.2,126.34,1STG-GA03124
13:10.2,126.67,1STG-GA03124
11:10.2,126.43,1STG-GA03124
10:10.2,126.61,1STG-GA03124
03:10.2,126.4,1STG-GA03124
59:10.2,126.61,1STG-GA03124
54:10.2,126.46,1STG-GA03124
46:10.2,126.34,1STG-GA03124
31:10.2,126.4,1STG-GA03124
28:10.2,126.49,1STG-GA03124
27:10.2,126.34,1STG-GA03124
24:10.2,126.54,1STG-GA03124
22:10.2,126.39,1STG-GA03124
17:10.2,126.53,1STG-GA03124
13:10.2,126.42,1STG-GA03124
10:10.2,126.67,1STG-GA03124
06:10.2,126.49,1STG-GA03124
00:10.2,126.77,1STG-GA03124
59:10.2,126.51,1STG-GA03124
52:10.2,126.71,1STG-GA03124
49:10.2,126.52,1STG-GA03124
45:10.2,126.5,1STG-GA03124
43:10.2,126.4,1STG-GA03124
42:10.2,126.54,1STG-GA03124
41:10.2,126.38,1STG-GA03124
36:10.2,126.59,1STG-GA03124
30:10.2,126.33,1STG-GA03124
25:10.2,126.64,1STG-GA03124
24:10.2,126.41,1STG-GA03124
21:10.2,126.6,1STG-GA03124
16:10.2,126.37,1STG-GA03124
05:10.2,126.49,1STG-GA03124
59:10.2,126.45,1STG-GA03124
54:10.2,126.43,1STG-GA03124
47:10.2,126.69,1STG-GA03124
46:10.2,126.45,1STG-GA03124
39:10.2,126.42,1STG-GA03124
38:10.2,126.61,1STG-GA03124
34:10.2,126.4,1STG-GA03124
15:10.2,126.45,1STG-GA03124
11:10.2,126.05,1STG-GA03124
10:10.2,126.33,1STG-GA03124
07:10.2,126.49,1STG-GA03124
06:10.2,126.22,1STG-GA03124
02:10.2,126.31,1STG-GA03124
57:10.2,126.13,1STG-GA03124
54:10.2,126.18,1STG-GA03124
51:10.2,126.02,1STG-GA03124
46:10.2,126.18,1STG-GA03124
41:10.2,125.92,1STG-GA03124
38:10.2,126.1,1STG-GA03124
36:10.2,126.05,1STG-GA03124
34:10.2,126.14,1STG-GA03124
33:10.2,125.89,1STG-GA03124
29:10.2,126.24,1STG-GA03124
26:10.2,126.02,1STG-GA03124
20:10.2,126.12,1STG-GA03124
17:10.2,126.01,1STG-GA03124
14:10.2,126.23,1STG-GA03124
09:10.2,126.01,1STG-GA03124
05:10.2,126.24,1STG-GA03124
02:10.2,125.89,1STG-GA03124
52:10.2,125.99,1STG-GA03124
47:10.2,125.69,1STG-GA03124
45:10.2,125.82,1STG-GA03124
34:10.2,125.93,1STG-GA03124
30:10.2,125.63,1STG-GA03124
28:10.2,125.75,1STG-GA03124
15:10.2,125.76,1STG-GA03124
54:10.2,125.66,1STG-GA03124
52:10.2,125.59,1STG-GA03124
33:10.2,125.54,1STG-GA03124
31:10.2,125.64,1STG-GA03124
24:10.2,125.46,1STG-GA03124
11:10.2,125.3,1STG-GA03124
51:10.2,125.41,1STG-GA03124
50:10.2,125.23,1STG-GA03124
49:10.2,125.42,1STG-GA03124
43:10.2,125.46,1STG-GA03124
24:10.2,125.27,1STG-GA03124
11:10.2,125.18,1STG-GA03124
07:10.2,125.29,1STG-GA03124
01:09.2,125.03,1STG-GA03124
00:10.2,125.25,1STG-GA03124
55:10.2,125,1STG-GA03124
51:10.2,125.21,1STG-GA03124
40:09.2,125.04,1STG-GA03124
31:09.2,125.14,1STG-GA03124
23:09.2,125.13,1STG-GA03124
22:09.2,124.9,1STG-GA03124
20:09.2,124.89,1STG-GA03124
17:09.2,125.2,1STG-GA03124
14:09.2,124.99,1STG-GA03124
10:09.2,125.07,1STG-GA03124
04:09.2,124.87,1STG-GA03124
00:09.2,125.02,1STG-GA03124
57:09.2,124.87,1STG-GA03124
49:09.2,124.92,1STG-GA03124
33:09.2,124.86,1STG-GA03124
15:09.2,124.66,1STG-GA03124
11:09.2,124.74,1STG-GA03124
04:09.2,124.53,1STG-GA03124
03:09.2,124.74,1STG-GA03124
49:09.2,124.91,1STG-GA03124
46:09.2,124.58,1STG-GA03124
45:09.2,124.76,1STG-GA03124
38:09.2,124.7,1STG-GA03124
35:09.2,124.61,1STG-GA03124
29:09.2,124.69,1STG-GA03124
13:09.2,124.49,1STG-GA03124
42:09.2,124.5,1STG-GA03124
38:09.2,124.62,1STG-GA03124
30:09.2,124.5,1STG-GA03124
29:09.2,124.69,1STG-GA03124
23:09.2,124.46,1STG-GA03124
21:09.2,124.77,1STG-GA03124
20:09.2,124.6,1STG-GA03124
17:09.2,124.6,1STG-GA03124
05:09.2,124.38,1STG-GA03124
01:09.2,124.78,1STG-GA03124
58:09.2,124.5,1STG-GA03124
43:09.2,124.49,1STG-GA03124
42:09.2,124.29,1STG-GA03124
41:09.2,124.52,1STG-GA03124
31:09.2,124.16,1STG-GA03124
30:09.2,124.42,1STG-GA03124
28:09.2,124.29,1STG-GA03124
27:09.2,124.45,1STG-GA03124
19:09.2,124.3,1STG-GA03124
17:09.2,124.42,1STG-GA03124
10:09.2,124.26,1STG-GA03124
07:09.2,124.32,1STG-GA03124
05:09.2,123.99,1STG-GA03124
04:09.2,124.34,1STG-GA03124
53:09.2,124.15,1STG-GA03124
52:09.2,124.32,1STG-GA03124
42:09.2,124.13,1STG-GA03124
33:09.2,124.06,1STG-GA03124
30:09.2,124.16,1STG-GA03124
23:09.2,124.11,1STG-GA03124
05:09.2,124.14,1STG-GA03124
59:09.2,123.84,1STG-GA03124
58:09.2,124.06,1STG-GA03124
53:09.2,123.71,1STG-GA03124
51:09.2,124.06,1STG-GA03124
36:09.2,124.43,1STG-GA03124
25:09.2,124.61,1STG-GA03124
16:09.2,124.55,1STG-GA03124
14:09.2,124.56,1STG-GA03124
13:09.2,124.37,1STG-GA03124
09:09.2,124.52,1STG-GA03124
07:09.2,124.35,1STG-GA03124
59:09.2,124.39,1STG-GA03124
54:09.2,124.36,1STG-GA03124
50:09.2,124.2,1STG-GA03124
43:08.2,124.31,1STG-GA03124
40:08.2,123.91,1STG-GA03124
39:08.2,124.1,1STG-GA03124
36:08.2,124.05,1STG-GA03124
34:08.2,124.32,1STG-GA03124
28:08.2,123.99,1STG-GA03124
26:08.2,124.36,1STG-GA03124
23:08.2,124.47,1STG-GA03124
20:08.2,124.29,1STG-GA03124
17:08.2,124.47,1STG-GA03124
10:08.2,124.09,1STG-GA03124
04:08.2,124.23,1STG-GA03124
03:08.2,124.07,1STG-GA03124
58:08.2,124.14,1STG-GA03124
56:08.2,124.1,1STG-GA03124
33:08.2,124.32,1STG-GA03124
31:08.2,124.15,1STG-GA03124
27:08.2,124.26,1STG-GA03124
16:08.2,124.38,1STG-GA03124
15:08.2,124.16,1STG-GA03124
11:08.2,124.06,1STG-GA03124
10:08.2,124.28,1STG-GA03124
09:08.2,124.11,1STG-GA03124
00:08.2,124.14,1STG-GA03124
57:08.2,124.43,1STG-GA03124
56:08.2,124.15,1STG-GA03124
52:08.2,124.39,1STG-GA03124
46:08.2,124.13,1STG-GA03124
38:08.2,124.45,1STG-GA03124
36:08.2,124.32,1STG-GA03124
10:08.2,124.56,1STG-GA03124
05:08.2,124.63,1STG-GA03124
45:08.2,124.55,1STG-GA03124
22:08.2,124.42,1STG-GA03124
21:08.2,124.67,1STG-GA03124
17:08.2,124.69,1STG-GA03124
16:08.2,124.94,1STG-GA03124
12:08.2,125.09,1STG-GA03124
06:08.2,125.15,1STG-GA03124
51:08.2,125.1,1STG-GA03124
44:08.2,125.27,1STG-GA03124
43:08.2,125.06,1STG-GA03124
40:08.2,125.23,1STG-GA03124
36:08.2,125.13,1STG-GA03124
30:08.2,125.31,1STG-GA03124
26:08.2,125.05,1STG-GA03124
20:08.2,125.5,1STG-GA03124
19:08.2,125.23,1STG-GA03124
03:08.2,125.41,1STG-GA03124
02:08.2,125.14,1STG-GA03124
57:08.2,125.41,1STG-GA03124
53:08.2,125.11,1STG-GA03124
46:08.2,125.32,1STG-GA03124
34:08.2,125.33,1STG-GA03124
29:08.2,125.13,1STG-GA03124
25:08.2,125.22,1STG-GA03124
24:08.2,125.48,1STG-GA03124
21:08.2,125.08,1STG-GA03124
18:08.2,125.15,1STG-GA03124
11:08.2,125.09,1STG-GA03124
01:08.2,125.24,1STG-GA03124
59:08.2,125.52,1STG-GA03124
58:08.2,125.29,1STG-GA03124
54:08.2,125.18,1STG-GA03124
52:08.2,125.47,1STG-GA03124
46:08.1,125.42,1STG-GA03124
40:08.1,125.56,1STG-GA03124
39:08.1,125.21,1STG-GA03124
34:08.1,125.3,1STG-GA03124
33:08.1,125.63,1STG-GA03124
28:08.1,125.43,1STG-GA03124
20:08.1,125.64,1STG-GA03124
12:55.5,125.64,1STG-GA03124
07:55.5,125.52,1STG-GA03124
56:55.5,125.61,1STG-GA03124
55:55.5,125.88,1STG-GA03124
54:55.5,125.74,1STG-GA03124
53:55.5,125.99,1STG-GA03124
52:55.5,125.86,1STG-GA03124
39:55.5,125.69,1STG-GA03124
37:55.5,125.82,1STG-GA03124
28:55.5,125.85,1STG-GA03124
23:55.5,125.76,1STG-GA03124
21:55.5,125.93,1STG-GA03124
16:55.5,125.82,1STG-GA03124
14:55.5,125.97,1STG-GA03124
10:55.5,125.81,1STG-GA03124
34:55.5,126.08,1STG-GA03124
33:55.5,126.36,1STG-GA03124
25:55.5,126.11,1STG-GA03124
19:55.5,125.96,1STG-GA03124
16:55.5,126.21,1STG-GA03124
01:55.5,126.25,1STG-GA03124
00:55.5,126.52,1STG-GA03124
59:55.5,126.18,1STG-GA03124
56:55.5,126.04,1STG-GA03124
55:55.5,126.32,1STG-GA03124
47:55.5,126.26,1STG-GA03124
45:55.5,126.35,1STG-GA03124
41:55.5,126.14,1STG-GA03124
36:54.5,126.31,1STG-GA03124
27:54.5,126.2,1STG-GA03124
22:54.5,126,1STG-GA03124
17:54.5,126.35,1STG-GA03124
16:54.5,126.08,1STG-GA03124
11:54.5,126.21,1STG-GA03124
04:54.5,126.44,1STG-GA03124
01:54.5,126.29,1STG-GA03124
54:54.5,126.44,1STG-GA03124
47:54.5,126.31,1STG-GA03124
22:54.5,126.3,1STG-GA03124
14:54.5,126.04,1STG-GA03124
04:54.5,126.39,1STG-GA03124
03:54.5,126.13,1STG-GA03124
01:54.5,126.13,1STG-GA03124
55:54.5,126.45,1STG-GA03124
54:54.5,126.16,1STG-GA03124
47:54.5,126.18,1STG-GA03124
45:54.5,126.32,1STG-GA03124
40:54.5,126.25,1STG-GA03124
28:54.5,126.19,1STG-GA03124
27:54.5,126.03,1STG-GA03124
26:54.5,126.19,1STG-GA03124
23:54.5,126.11,1STG-GA03124
08:54.5,126.16,1STG-GA03124
58:54.5,125.95,1STG-GA03124
48:54.5,125.74,1STG-GA03124
46:54.5,125.91,1STG-GA03124
39:54.5,125.71,1STG-GA03124
36:54.5,125.98,1STG-GA03124
35:54.5,125.77,1STG-GA03124
34:54.5,125.94,1STG-GA03124
30:54.5,125.7,1STG-GA03124
19:54.5,125.8,1STG-GA03124
09:54.5,125.61,1STG-GA03124
08:54.5,125.8,1STG-GA03124
07:54.5,125.67,1STG-GA03124
51:54.5,125.66,1STG-GA03124
35:54.5,125.58,1STG-GA03124
21:54.5,125.47,1STG-GA03124
20:54.5,125.78,1STG-GA03124
19:54.5,125.62,1STG-GA03124
12:54.5,125.56,1STG-GA03124
09:54.5,125.43,1STG-GA03124
02:54.5,125.54,1STG-GA03124
57:54.5,125.62,1STG-GA03124
45:54.5,125.41,1STG-GA03124
39:54.5,125.76,1STG-GA03124
38:54.5,125.57,1STG-GA03124
29:54.5,125.49,1STG-GA03124
28:54.5,125.2,1STG-GA03124
27:54.5,125.53,1STG-GA03124
23:54.5,125.52,1STG-GA03124
16:54.5,125.61,1STG-GA03124
15:54.5,125.45,1STG-GA03124
04:54.5,125.51,1STG-GA03124
01:54.5,125.65,1STG-GA03124
53:54.5,125.48,1STG-GA03124
52:54.5,125.71,1STG-GA03124
51:54.5,125.53,1STG-GA03124
48:54.5,125.57,1STG-GA03124
39:54.5,125.55,1STG-GA03124
38:54.5,125.33,1STG-GA03124
34:54.5,125.55,1STG-GA03124
33:54.5,125.31,1STG-GA03124
30:54.5,125.37,1STG-GA03124
26:54.5,125.2,1STG-GA03124
20:54.5,125.23,1STG-GA03124
19:54.5,125.44,1STG-GA03124
17:54.5,125.16,1STG-GA03124
03:54.5,125.28,1STG-GA03124
59:54.5,125.28,1STG-GA03124
47:54.5,125.23,1STG-GA03124
46:54.5,125.45,1STG-GA03124
43:54.5,125.37,1STG-GA03124
34:54.5,125.08,1STG-GA03124
30:54.5,125.34,1STG-GA03124
26:54.5,125.24,1STG-GA03124
20:54.5,125.34,1STG-GA03124
16:54.5,125.01,1STG-GA03124
13:54.5,125.4,1STG-GA03124
01:54.5,124.95,1STG-GA03124
59:54.5,125.02,1STG-GA03124
43:54.5,125,1STG-GA03124
37:54.5,124.98,1STG-GA03124
35:54.5,125.01,1STG-GA03124
12:54.5,124.6,1STG-GA03124
11:54.5,124.78,1STG-GA03124
05:54.5,124.63,1STG-GA03124
04:54.5,124.81,1STG-GA03124
54:54.5,124.76,1STG-GA03124
50:54.5,124.5,1STG-GA03124
47:54.5,124.71,1STG-GA03124
37:54.5,124.56,1STG-GA03124
34:54.5,124.31,1STG-GA03124
30:54.5,124.48,1STG-GA03124
26:54.5,124.43,1STG-GA03124
22:54.5,124.52,1STG-GA03124
09:54.5,124.43,1STG-GA03124
07:54.5,124.46,1STG-GA03124
59:54.5,124.21,1STG-GA03124
48:54.5,124.22,1STG-GA03124
41:54.5,123.88,1STG-GA03124
35:54.5,123.85,1STG-GA03124
28:54.5,123.72,1STG-GA03124
23:54.5,123.42,1STG-GA03124
19:54.5,123.27,1STG-GA03124
14:54.5,123.18,1STG-GA03124
12:54.5,123.47,1STG-GA03124
51:54.5,123.16,1STG-GA03124
47:54.5,123.27,1STG-GA03124
24:54.5,122.88,1STG-GA03124
07:54.5,122.84,1STG-GA03124
04:54.5,122.64,1STG-GA03124
59:54.5,122.55,1STG-GA03124
57:54.5,122.4,1STG-GA03124
51:54.5,122.61,1STG-GA03124
46:54.5,122.52,1STG-GA03124
36:54.5,122.4,1STG-GA03124
35:54.5,122.6,1STG-GA03124
28:54.5,122.46,1STG-GA03124
27:54.5,122.2,1STG-GA03124
25:54.5,122.36,1STG-GA03124
14:54.5,122.46,1STG-GA03124
12:54.5,122.53,1STG-GA03124
11:54.5,122.36,1STG-GA03124
59:54.5,122.53,1STG-GA03124
54:54.5,122.47,1STG-GA03124
50:54.5,122.54,1STG-GA03124
46:53.5,122.38,1STG-GA03124
43:54.5,122.54,1STG-GA03124
30:53.5,122.32,1STG-GA03124
20:53.5,122.52,1STG-GA03124
19:53.5,122.29,1STG-GA03124
17:53.5,122.46,1STG-GA03124
14:53.5,122.14,1STG-GA03124
06:53.5,122.37,1STG-GA03124
04:53.5,122.63,1STG-GA03124
59:53.5,122.29,1STG-GA03124
56:53.5,122.41,1STG-GA03124
47:53.5,122.89,1STG-GA03124
46:53.5,122.64,1STG-GA03124
45:53.5,122.78,1STG-GA03124
36:53.5,122.52,1STG-GA03124
32:53.5,122.48,1STG-GA03124
26:53.5,122.72,1STG-GA03124
21:53.5,122.59,1STG-GA03124
17:53.5,122.79,1STG-GA03124
13:53.5,122.41,1STG-GA03124
11:53.5,122.75,1STG-GA03124
03:53.5,122.51,1STG-GA03124
02:53.5,122.68,1STG-GA03124
40:53.5,122.39,1STG-GA03124
35:53.5,122.74,1STG-GA03124
31:53.5,122.67,1STG-GA03124
25:53.5,122.51,1STG-GA03124
21:53.5,122.73,1STG-GA03124
13:53.5,122.75,1STG-GA03124
12:53.5,122.95,1STG-GA03124
10:53.5,122.87,1STG-GA03124
09:53.5,122.64,1STG-GA03124
08:53.5,122.84,1STG-GA03124
00:53.5,122.65,1STG-GA03124
55:53.5,122.84,1STG-GA03124
51:53.5,122.47,1STG-GA03124
50:53.5,122.72,1STG-GA03124
34:53.5,122.67,1STG-GA03124
27:53.5,122.79,1STG-GA03124
25:53.5,122.89,1STG-GA03124
19:53.5,122.78,1STG-GA03124
14:53.5,122.84,1STG-GA03124
54:53.5,122.83,1STG-GA03124
44:53.5,122.97,1STG-GA03124
40:53.5,122.95,1STG-GA03124
31:53.5,122.92,1STG-GA03124
20:53.5,123.14,1STG-GA03124
17:53.5,122.98,1STG-GA03124
16:53.5,123.25,1STG-GA03124
10:53.5,122.97,1STG-GA03124
59:53.5,122.98,1STG-GA03124
54:53.5,123.17,1STG-GA03124
48:53.5,123.27,1STG-GA03124
41:53.5,123.16,1STG-GA03124
40:53.5,123.4,1STG-GA03124
38:53.5,123.36,1STG-GA03124
33:53.5,123.15,1STG-GA03124
32:53.5,123.38,1STG-GA03124
31:53.5,123.1,1STG-GA03124
30:53.5,123.33,1STG-GA03124
29:53.5,123.2,1STG-GA03124
26:53.5,123.45,1STG-GA03124
21:53.5,123.43,1STG-GA03124
10:53.5,123.55,1STG-GA03124
00:53.5,123.72,1STG-GA03124
58:53.5,124.02,1STG-GA03124
54:53.5,123.66,1STG-GA03124
49:53.5,123.98,1STG-GA03124
38:53.5,123.93,1STG-GA03124
29:53.5,124.12,1STG-GA03124
24:53.5,124.18,1STG-GA03124
19:53.5,123.99,1STG-GA03124
15:53.5,124.36,1STG-GA03124
07:53.5,124.11,1STG-GA03124
06:53.5,124.29,1STG-GA03124
05:53.5,124.14,1STG-GA03124
58:53.5,124.35,1STG-GA03124
52:53.5,124.2,1STG-GA03124
41:53.5,124.37,1STG-GA03124
36:53.5,124.07,1STG-GA03124
34:53.5,124.41,1STG-GA03124
32:53.5,124.21,1STG-GA03124
27:53.5,124.24,1STG-GA03124
24:53.5,124,1STG-GA03124
17:53.5,124.29,1STG-GA03124
09:53.5,124.04,1STG-GA03124
03:53.5,124.27,1STG-GA03124
52:53.5,124.15,1STG-GA03124
50:53.5,124.29,1STG-GA03124
38:53.5,124.29,1STG-GA03124
37:53.5,124.47,1STG-GA03124
36:53.5,124.26,1STG-GA03124
30:53.5,124.49,1STG-GA03124
28:53.5,124.19,1STG-GA03124
20:53.5,124.41,1STG-GA03124
19:53.5,124.2,1STG-GA03124
18:53.5,124.42,1STG-GA03124
17:53.5,124.2,1STG-GA03124
05:53.5,124.49,1STG-GA03124
52:53.5,124.29,1STG-GA03124
47:53.5,124.56,1STG-GA03124
46:53.5,124.33,1STG-GA03124
41:53.5,124.42,1STG-GA03124
35:53.5,124.29,1STG-GA03124
34:53.5,124.5,1STG-GA03124
30:53.5,124.36,1STG-GA03124
25:53.5,124.51,1STG-GA03124
19:53.5,124.56,1STG-GA03124
12:53.5,124.29,1STG-GA03124
00:53.5,124.31,1STG-GA03124
59:53.5,124.08,1STG-GA03124
46:53.5,124.03,1STG-GA03124
43:53.5,124.4,1STG-GA03124
42:53.5,124.18,1STG-GA03124
38:53.5,124.01,1STG-GA03124
37:53.5,124.24,1STG-GA03124
33:53.5,124.29,1STG-GA03124
32:53.5,123.99,1STG-GA03124
29:53.5,124.27,1STG-GA03124
26:53.5,124.21,1STG-GA03124
13:53.5,124.25,1STG-GA03124
02:53.5,124.1,1STG-GA03124
55:53.5,124.33,1STG-GA03124
51:53.5,124.17,1STG-GA03124
47:53.5,124.42,1STG-GA03124
43:53.5,124.29,1STG-GA03124
38:53.5,124.48,1STG-GA03124
33:53.5,124.13,1STG-GA03124
31:53.5,124.4,1STG-GA03124
27:53.5,124.22,1STG-GA03124
21:53.5,124.4,1STG-GA03124
19:53.5,124.1,1STG-GA03124
16:53.5,124.32,1STG-GA03124
05:53.5,124.01,1STG-GA03124
02:53.5,123.74,1STG-GA03124
00:53.5,123.95,1STG-GA03124
49:53.5,123.46,1STG-GA03124
43:53.5,123.38,1STG-GA03124
38:53.5,123.01,1STG-GA03124
