"_time","metric_name:outlet.temp.b","Tag"
6/6/19 1:12,572.515625,1LPS-TE108
6/6/19 1:18,569.140625,1LPS-TE108
6/6/19 1:26,570.046875,1LPS-TE108
6/6/19 2:01,571.328125,1LPS-TE108
6/6/19 2:16,573.546875,1LPS-TE108
6/6/19 2:32,571.234375,1LPS-TE108
6/6/19 2:39,572.5625,1LPS-TE108
6/6/19 3:00,570.265625,1LPS-TE108
6/6/19 3:04,560.703125,1LPS-TE108
6/6/19 3:09,564.203125,1LPS-TE108
6/6/19 3:16,576.28125,1LPS-TE108
6/6/19 3:20,574.921875,1LPS-TE108
6/6/19 3:25,565.84375,1LPS-TE108
6/6/19 3:29,567.34375,1LPS-TE108
6/6/19 3:36,575.375,1LPS-TE108
6/6/19 3:38,574.015625,1LPS-TE108
6/6/19 3:41,568.953125,1LPS-TE108
6/6/19 3:52,566.828125,1LPS-TE108
6/6/19 3:55,567.15625,1LPS-TE108
6/6/19 4:00,552.265625,1LPS-TE108
6/6/19 4:04,549.921875,1LPS-TE108
6/6/19 4:06,547.53125,1LPS-TE108
6/6/19 4:08,554.4375,1LPS-TE108
6/6/19 4:11,554.09375,1LPS-TE108
6/6/19 4:16,550.609375,1LPS-TE108
6/6/19 4:17,548.4375,1LPS-TE108
6/6/19 4:18,539.25,1LPS-TE108
6/6/19 4:20,531.953125,1LPS-TE108
6/6/19 4:24,525.296875,1LPS-TE108
6/6/19 4:27,521.859375,1LPS-TE108
6/6/19 4:29,515.828125,1LPS-TE108
6/6/19 4:32,497.1796875,1LPS-TE108
6/6/19 4:33,493.1953125,1LPS-TE108
6/6/19 4:37,465.96875,1LPS-TE108
6/6/19 4:38,461.5234375,1LPS-TE108
6/6/19 4:39,453.6328125,1LPS-TE108
6/6/19 4:41,447.8671875,1LPS-TE108
6/6/19 4:45,445.0078125,1LPS-TE108
6/6/19 4:46,449.375,1LPS-TE108
6/6/19 4:50,479.5078125,1LPS-TE108
6/6/19 4:52,487.140625,1LPS-TE108
6/6/19 4:53,484.5859375,1LPS-TE108
6/6/19 4:55,474.53125,1LPS-TE108
6/6/19 4:56,474.796875,1LPS-TE108
6/6/19 4:58,483.6328125,1LPS-TE108
6/6/19 4:59,485.4765625,1LPS-TE108
6/6/19 5:00,481.2265625,1LPS-TE108
6/6/19 5:02,463.2109375,1LPS-TE108
6/6/19 5:04,460.6796875,1LPS-TE108
6/6/19 5:18,461.6640625,1LPS-TE108
6/6/19 5:20,457.65625,1LPS-TE108
6/6/19 5:23,463.46875,1LPS-TE108
6/6/19 5:24,467.3671875,1LPS-TE108
6/6/19 5:25,464.9765625,1LPS-TE108
6/6/19 5:28,452.1015625,1LPS-TE108
6/6/19 5:34,437.9453125,1LPS-TE108
6/6/19 5:40,434.4609375,1LPS-TE108
6/6/19 5:46,424.6640625,1LPS-TE108
6/6/19 6:00,411.9921875,1LPS-TE108
6/6/19 6:23,400.2734375,1LPS-TE108
6/6/19 6:54,383.2734375,1LPS-TE108
6/6/19 7:36,369.109375,1LPS-TE108
6/6/19 8:25,346.828125,1LPS-TE108
6/6/19 9:58,313.828125,1LPS-TE108
6/6/19 12:34,264.984375,1LPS-TE108
6/6/19 13:48,244.7695313,1LPS-TE108
6/6/19 14:40,230.28125,1LPS-TE108
6/6/19 15:16,221.8867188,1LPS-TE108
6/6/19 15:26,219.78125,1LPS-TE108
6/6/19 15:30,213.8632813,1LPS-TE108
6/6/19 20:45,211.8398438,1LPS-TE108
6/7/19 1:22,201.9414063,1LPS-TE108
6/7/19 9:14,183.4335938,1LPS-TE108
6/7/19 12:10,176.7734375,1LPS-TE108
6/7/19 14:53,174.6484375,1LPS-TE108
6/7/19 20:48,161.1210938,1LPS-TE108
6/7/19 23:51,148.6640625,1LPS-TE108
6/8/19 3:52,126.7207031,1LPS-TE108
6/8/19 9:40,105.828125,1LPS-TE108
6/8/19 13:37,98.98046875,1LPS-TE108
6/8/19 15:43,97.421875,1LPS-TE108
6/8/19 23:37,82.35546875,1LPS-TE108
6/9/19 4:21,75.00195313,1LPS-TE108
6/9/19 4:48,76.33398438,1LPS-TE108
6/9/19 5:06,73.69140625,1LPS-TE108
6/9/19 5:14,73.44726563,1LPS-TE108
6/9/19 5:15,76.83398438,1LPS-TE108
6/9/19 5:15,88.09960938,1LPS-TE108
6/9/19 5:16,99.86132813,1LPS-TE108
6/9/19 5:16,111.7226563,1LPS-TE108
6/9/19 5:16,123.5214844,1LPS-TE108
6/9/19 5:16,135.2734375,1LPS-TE108
6/9/19 5:16,146.2773438,1LPS-TE108
6/9/19 5:16,181.3945313,1LPS-TE108
6/9/19 5:16,192.8164063,1LPS-TE108
6/9/19 5:16,203.8554688,1LPS-TE108
6/9/19 5:16,214.9570313,1LPS-TE108
6/9/19 5:17,225.9609375,1LPS-TE108
6/9/19 5:18,229.59375,1LPS-TE108
6/9/19 5:28,233.71875,1LPS-TE108
6/9/19 5:30,231.6015625,1LPS-TE108
6/9/19 5:34,237.5195313,1LPS-TE108
6/9/19 5:39,254.4726563,1LPS-TE108
6/9/19 5:40,256.4375,1LPS-TE108
6/9/19 5:42,265.8828125,1LPS-TE108
6/9/19 5:54,294.65625,1LPS-TE108
6/9/19 6:03,311.78125,1LPS-TE108
6/9/19 6:07,323.3046875,1LPS-TE108
6/9/19 6:08,324.1953125,1LPS-TE108
6/9/19 6:10,318.625,1LPS-TE108
6/9/19 6:10,329.7734375,1LPS-TE108
6/9/19 6:11,318.59375,1LPS-TE108
6/9/19 6:12,310.390625,1LPS-TE108
6/9/19 6:13,312,1LPS-TE108
6/9/19 6:15,367.4921875,1LPS-TE108
6/9/19 6:16,400.71875,1LPS-TE108
6/9/19 6:17,422.78125,1LPS-TE108
6/9/19 6:18,433.859375,1LPS-TE108
6/9/19 6:19,444.875,1LPS-TE108
6/9/19 6:20,452.25,1LPS-TE108
6/9/19 6:25,471.328125,1LPS-TE108
6/9/19 6:31,503.7890625,1LPS-TE108
6/9/19 6:35,518.65625,1LPS-TE108
6/9/19 6:40,528.546875,1LPS-TE108
6/9/19 6:50,537.921875,1LPS-TE108
6/9/19 7:00,542.75,1LPS-TE108
6/9/19 7:07,555.21875,1LPS-TE108
6/9/19 7:09,554.109375,1LPS-TE108
6/9/19 7:13,540.3125,1LPS-TE108
6/9/19 7:19,533.75,1LPS-TE108
6/9/19 7:38,525.84375,1LPS-TE108
6/9/19 7:39,530.6875,1LPS-TE108
6/9/19 7:40,540.484375,1LPS-TE108
6/9/19 7:41,542.359375,1LPS-TE108
6/9/19 7:46,533.234375,1LPS-TE108
6/9/19 7:53,524.40625,1LPS-TE108
6/9/19 7:55,523.40625,1LPS-TE108
6/9/19 7:56,531.5,1LPS-TE108
6/9/19 7:57,536.484375,1LPS-TE108
6/9/19 8:02,542.171875,1LPS-TE108
6/9/19 8:08,544.484375,1LPS-TE108
6/9/19 8:13,533.25,1LPS-TE108
6/9/19 8:16,530.71875,1LPS-TE108
6/9/19 8:18,535.875,1LPS-TE108
6/9/19 8:22,535.6875,1LPS-TE108
6/9/19 8:30,534.0625,1LPS-TE108
6/9/19 8:40,531.78125,1LPS-TE108
6/9/19 8:53,531.515625,1LPS-TE108
6/9/19 9:02,530.703125,1LPS-TE108
6/9/19 9:14,530.140625,1LPS-TE108
6/9/19 9:23,533.53125,1LPS-TE108
6/9/19 9:34,535.546875,1LPS-TE108
6/9/19 9:44,539.609375,1LPS-TE108
6/9/19 10:01,546.390625,1LPS-TE108
6/9/19 10:03,543.484375,1LPS-TE108
6/9/19 10:04,540.09375,1LPS-TE108
6/9/19 10:06,542.546875,1LPS-TE108
6/9/19 10:09,542.125,1LPS-TE108
6/9/19 10:12,537.796875,1LPS-TE108
6/9/19 10:15,540.109375,1LPS-TE108
6/9/19 10:29,535.046875,1LPS-TE108
6/9/19 10:47,533.125,1LPS-TE108
6/9/19 11:01,531.59375,1LPS-TE108
6/9/19 11:12,533.046875,1LPS-TE108
6/9/19 11:32,536.203125,1LPS-TE108
6/9/19 11:36,533.609375,1LPS-TE108
6/9/19 11:41,533.921875,1LPS-TE108
6/9/19 11:51,535.734375,1LPS-TE108
6/9/19 12:03,547.703125,1LPS-TE108
6/9/19 12:15,571.109375,1LPS-TE108
6/9/19 12:26,583.0625,1LPS-TE108
6/9/19 12:42,588.34375,1LPS-TE108
6/9/19 13:05,589.640625,1LPS-TE108
6/9/19 15:52,589.015625,1LPS-TE108
6/9/19 15:55,592.234375,1LPS-TE108
6/9/19 16:02,617.984375,1LPS-TE108
6/9/19 16:08,628.53125,1LPS-TE108
6/9/19 16:19,648.421875,1LPS-TE108
6/9/19 16:29,657.25,1LPS-TE108
6/9/19 16:45,662.359375,1LPS-TE108
6/9/19 17:25,664.109375,1LPS-TE108
6/9/19 20:46,667.09375,1LPS-TE108
6/9/19 23:36,667.625,1LPS-TE108
6/9/19 23:37,666.609375,1LPS-TE108
6/9/19 23:38,662.375,1LPS-TE108
6/9/19 23:39,651.359375,1LPS-TE108
6/9/19 23:40,629.34375,1LPS-TE108
6/9/19 23:41,618.25,1LPS-TE108
6/9/19 23:42,596.09375,1LPS-TE108
6/9/19 23:42,585,1LPS-TE108
6/9/19 23:46,593.484375,1LPS-TE108
6/9/19 23:50,594.765625,1LPS-TE108
6/9/19 23:55,587.6875,1LPS-TE108
6/9/19 23:58,578.4375,1LPS-TE108
6/9/19 23:59,572.734375,1LPS-TE108
6/10/19 0:02,568.46875,1LPS-TE108
6/10/19 0:08,570.828125,1LPS-TE108
6/10/19 0:10,572.8125,1LPS-TE108
6/10/19 0:19,570.359375,1LPS-TE108
6/10/19 0:48,569.96875,1LPS-TE108
6/10/19 0:59,571.6875,1LPS-TE108
6/10/19 1:08,571.578125,1LPS-TE108
6/10/19 1:22,571.484375,1LPS-TE108
6/10/19 1:52,570.21875,1LPS-TE108
6/10/19 2:06,573.265625,1LPS-TE108
6/10/19 2:12,572.78125,1LPS-TE108
6/10/19 2:13,571.15625,1LPS-TE108
6/10/19 2:37,568.4375,1LPS-TE108
6/10/19 2:42,569.734375,1LPS-TE108
6/10/19 3:00,570.765625,1LPS-TE108
6/10/19 3:29,568.96875,1LPS-TE108
6/10/19 3:52,572.078125,1LPS-TE108
6/10/19 4:09,571.34375,1LPS-TE108
6/10/19 4:16,569.890625,1LPS-TE108
6/10/19 4:24,572.265625,1LPS-TE108
6/10/19 4:40,570.796875,1LPS-TE108
6/10/19 4:58,569.171875,1LPS-TE108
6/10/19 5:20,571.484375,1LPS-TE108
6/10/19 5:33,572.234375,1LPS-TE108
6/10/19 5:35,569.9375,1LPS-TE108
6/10/19 5:49,572.90625,1LPS-TE108
6/10/19 6:06,571.765625,1LPS-TE108
6/10/19 6:22,568.515625,1LPS-TE108
6/10/19 6:26,567.71875,1LPS-TE108
6/10/19 6:47,570.421875,1LPS-TE108
6/10/19 6:49,576.25,1LPS-TE108
6/10/19 6:55,610.09375,1LPS-TE108
6/10/19 6:57,616.21875,1LPS-TE108
6/10/19 7:00,621.390625,1LPS-TE108
6/10/19 7:07,638.796875,1LPS-TE108
6/10/19 7:16,652.734375,1LPS-TE108
6/10/19 7:23,657.0625,1LPS-TE108
6/10/19 7:37,662.953125,1LPS-TE108
6/10/19 8:21,666.390625,1LPS-TE108
6/10/19 11:04,668.34375,1LPS-TE108
6/10/19 14:09,664.546875,1LPS-TE108
6/10/19 15:15,665.328125,1LPS-TE108
6/10/19 16:10,663.921875,1LPS-TE108
6/10/19 18:07,664.984375,1LPS-TE108
6/10/19 22:42,667.625,1LPS-TE108
6/10/19 22:43,665.21875,1LPS-TE108
6/10/19 22:46,649.28125,1LPS-TE108
6/10/19 22:53,626.734375,1LPS-TE108
6/10/19 23:01,588,1LPS-TE108
6/10/19 23:03,575.125,1LPS-TE108
6/10/19 23:05,568.6875,1LPS-TE108
6/10/19 23:09,568.046875,1LPS-TE108
6/10/19 23:14,571.953125,1LPS-TE108
6/10/19 23:19,570.5625,1LPS-TE108
6/10/19 23:26,574.75,1LPS-TE108
6/10/19 23:36,571.1875,1LPS-TE108
6/10/19 23:53,567.890625,1LPS-TE108
6/11/19 0:05,570.3125,1LPS-TE108
6/11/19 0:21,570.546875,1LPS-TE108
6/11/19 0:24,568.578125,1LPS-TE108
6/11/19 0:40,572.046875,1LPS-TE108
6/11/19 1:06,572.125,1LPS-TE108
6/11/19 1:17,569.875,1LPS-TE108
6/11/19 1:27,570.40625,1LPS-TE108
6/11/19 1:30,567.96875,1LPS-TE108
6/11/19 1:47,569.796875,1LPS-TE108
6/11/19 2:05,571.5,1LPS-TE108
6/11/19 2:24,571.96875,1LPS-TE108
6/11/19 2:44,569.296875,1LPS-TE108
6/11/19 2:51,572.375,1LPS-TE108
6/11/19 3:07,571.96875,1LPS-TE108
6/11/19 3:14,569.359375,1LPS-TE108
6/11/19 3:31,569.921875,1LPS-TE108
6/11/19 3:33,567.515625,1LPS-TE108
6/11/19 3:45,569.03125,1LPS-TE108
6/11/19 4:16,570.265625,1LPS-TE108
6/11/19 4:36,569.421875,1LPS-TE108
6/11/19 4:54,569.546875,1LPS-TE108
6/11/19 5:22,570.953125,1LPS-TE108
6/11/19 5:41,569.625,1LPS-TE108
6/11/19 6:04,568.421875,1LPS-TE108
6/11/19 6:29,572.609375,1LPS-TE108
6/11/19 6:34,570.59375,1LPS-TE108
6/11/19 6:36,568.953125,1LPS-TE108
6/11/19 6:40,557.546875,1LPS-TE108
6/11/19 6:50,567.953125,1LPS-TE108
6/11/19 7:01,570.21875,1LPS-TE108
6/11/19 7:28,572.40625,1LPS-TE108
6/11/19 7:40,571.40625,1LPS-TE108
6/11/19 7:43,569.484375,1LPS-TE108
6/11/19 8:03,571.234375,1LPS-TE108
6/11/19 8:06,576.859375,1LPS-TE108
6/11/19 8:14,606.796875,1LPS-TE108
6/11/19 8:27,637.96875,1LPS-TE108
6/11/19 8:36,649.796875,1LPS-TE108
6/11/19 8:48,657.078125,1LPS-TE108
6/11/19 9:15,662.484375,1LPS-TE108
6/11/19 11:54,663.25,1LPS-TE108
6/11/19 16:51,659.359375,1LPS-TE108
6/11/19 19:20,660.640625,1LPS-TE108
6/11/19 21:20,663.21875,1LPS-TE108
6/11/19 23:51,664.09375,1LPS-TE108
6/11/19 23:53,657.046875,1LPS-TE108
6/11/19 23:55,646.109375,1LPS-TE108
6/12/19 0:00,630.546875,1LPS-TE108
6/12/19 0:02,620.71875,1LPS-TE108
6/12/19 0:04,602.296875,1LPS-TE108
6/12/19 0:05,580.140625,1LPS-TE108
6/12/19 0:07,559.859375,1LPS-TE108
6/12/19 0:08,553.890625,1LPS-TE108
6/12/19 0:12,544.25,1LPS-TE108
6/12/19 0:19,546.875,1LPS-TE108
6/12/19 0:28,531.84375,1LPS-TE108
6/12/19 0:33,527.4375,1LPS-TE108
6/12/19 0:40,528.46875,1LPS-TE108
6/12/19 0:45,528.15625,1LPS-TE108
6/12/19 1:06,526.59375,1LPS-TE108
6/12/19 1:10,525.53125,1LPS-TE108
6/12/19 1:11,527,1LPS-TE108
6/12/19 1:17,527.796875,1LPS-TE108
6/12/19 1:20,530.890625,1LPS-TE108
6/12/19 1:27,529.75,1LPS-TE108
6/12/19 1:32,531.671875,1LPS-TE108
6/12/19 1:44,528.328125,1LPS-TE108
6/12/19 1:54,532.609375,1LPS-TE108
6/12/19 2:05,530.046875,1LPS-TE108
6/12/19 2:13,530.328125,1LPS-TE108
6/12/19 2:22,531.9375,1LPS-TE108
6/12/19 2:23,533.4375,1LPS-TE108
6/12/19 2:27,532.890625,1LPS-TE108
6/12/19 2:29,533.640625,1LPS-TE108
6/12/19 2:42,530.09375,1LPS-TE108
6/12/19 2:54,529.140625,1LPS-TE108
6/12/19 2:59,531.875,1LPS-TE108
6/12/19 3:21,532.96875,1LPS-TE108
6/12/19 3:25,530.875,1LPS-TE108
6/12/19 3:34,532.53125,1LPS-TE108
6/12/19 3:41,528.90625,1LPS-TE108
6/12/19 3:46,529.03125,1LPS-TE108
6/12/19 3:58,527.890625,1LPS-TE108
6/12/19 4:04,529.3125,1LPS-TE108
6/12/19 4:12,527.703125,1LPS-TE108
6/12/19 4:17,528.859375,1LPS-TE108
6/12/19 4:26,528.125,1LPS-TE108
6/12/19 4:32,526.890625,1LPS-TE108
6/12/19 4:41,526.4375,1LPS-TE108
6/12/19 4:46,529.59375,1LPS-TE108
6/12/19 4:54,530.453125,1LPS-TE108
6/12/19 4:57,531.703125,1LPS-TE108
6/12/19 5:06,530.796875,1LPS-TE108
6/12/19 5:08,527.890625,1LPS-TE108
6/12/19 5:18,528.90625,1LPS-TE108
